"ID","tSS","tinf","tp","tc","Vp","Tp","Tc","Tincub","infected"
28,0,-4.19982586353999,2.64711336607654,22.0134171980215,23.5623648997957,6.84693922961653,19.366303831945,4.19982586353999,1
29,0,-4.34091465280404,0.697980613352946,15.044827887882,23.86497892912,5.03889526615699,14.346847274529,4.34091465280404,1
30,0,-4.50755924869919,2.14356000746448,14.0894662150875,30.5235897093041,6.65111925616368,11.9459062076231,4.50755924869919,1
31,0,-5.62080565495647,0.235600926851914,18.9537631912106,22.1151198457283,5.85640658180839,18.7181622643587,5.62080565495647,1
32,0,-5.25433644354497,-0.0265482468048237,12.7473591222886,27.6675389923704,5.22778819674015,12.7739073690935,5.25433644354497,1
33,0,-5.71875827369583,-0.242066625712392,18.8757510361583,24.2048655099199,5.47669164798344,19.1178176618707,5.71875827369583,1
34,0,-5.21346610067935,2.25537605394315,19.0194918109114,24.5737393898267,7.4688421546225,16.7641157569682,5.21346610067935,1
35,0,-5.1377548647544,0.300153781759345,19.4607885779415,24.2528955205275,5.43790864651375,19.1606347961821,5.1377548647544,1
36,0,-4.43477541666719,1.12564652775128,20.9563260722137,26.5717796247068,5.56042194441847,19.8306795444624,4.43477541666719,1
37,0,-5.71296424401872,-1.2937955964744,12.9451572266469,27.5882976095471,4.41916864754432,14.2389528231213,5.71296424401872,1
38,0,-4.91261479520982,1.91142544040795,13.6777228163755,25.401403829135,6.82404023561777,11.7662973759676,4.91261479520982,1
39,0,-4.49634044418814,2.36992726756542,18.2312278206788,24.3179852979378,6.86626771175356,15.8613005531133,4.49634044418814,1
40,0,-5.37054690694924,1.44789653438438,14.4529620719735,28.8116825391118,6.81844344133362,13.0050655375891,5.37054690694924,1
41,0,-5.61837445127499,1.4558415474656,18.696258288877,25.7705885832336,7.07421599874059,17.2404167414114,5.61837445127499,1
42,0,-4.34708743559869,2.87864324848537,17.5889630555423,26.9273089919776,7.22573068408405,14.7103198070569,4.34708743559869,1
43,0,-5.67952436675336,-0.0852102982148404,15.5458242854582,22.9535477888376,5.59431406853852,15.631034583673,5.67952436675336,1
44,0,-5.20151129377026,1.27606687330304,15.0972845457342,29.5702857649469,6.47757816707329,13.8212176724311,5.20151129377026,1
45,0,-4.96516326562035,2.65785280899162,16.7774359199259,34.8215871407331,7.62301607461197,14.1195831109342,4.96516326562035,1
46,0,-5.21383198575014,2.57252096022109,21.4837458507016,26.2181838701042,7.78635294597122,18.9112248904805,5.21383198575014,1
47,0,-5.09456698784536,1.00926718264278,17.8660249476918,21.7275546361221,6.10383417048813,16.8567577650491,5.09456698784536,1
48,0,-5.13858552120485,1.57789513493203,15.9200763757459,28.2452447872364,6.71648065613688,14.3421812408138,5.13858552120485,1
49,0,-4.15325399424116,0.867209039838106,14.5637998194412,23.631274780411,5.02046303407926,13.6965907796031,4.15325399424116,1
50,0,-4.46309330594369,-0.357088359561212,15.7845347422855,26.2808566981284,4.10600494638248,16.1416231018467,4.46309330594369,1
51,0,-6.5507746629507,-0.977647524789372,16.4552536477142,27.3314500553424,5.57312713816133,17.4329011725036,6.5507746629507,1
52,0,-6.03710650508373,-1.79563267706925,13.7798756119576,27.031584224977,4.24147382801447,15.5755082890269,6.03710650508373,1
53,0,-5.85412958856714,0.283940997240811,15.6002854538881,21.6730441826846,6.13807058580795,15.3163444566473,5.85412958856714,1
54,0,-3.94721721295803,2.64083114182519,17.5533483494961,20.7952178544394,6.58804835478323,14.9125172076709,3.94721721295803,1
55,0,-6.4445978554044,-0.858099525222039,16.5595126083217,24.2523804670393,5.58649833018236,17.4176121335437,6.4445978554044,1
56,0,-6.37820006447938,-0.998324295983162,12.3211257939174,29.3045805706837,5.37987576849622,13.3194500899005,6.37820006447938,1
57,0,-5.47395442501324,0.585756655991269,14.6895568740702,26.4734587094725,6.05971108100451,14.103800218079,5.47395442501324,1
58,0,-4.80879143775608,2.15495628665356,16.9022021643142,30.109173846855,6.96374772440964,14.7472458776606,4.80879143775608,1
59,0,-4.67909063846386,0.941522771210229,19.2991945057246,26.2165897783192,5.62061340967409,18.3576717345144,4.67909063846386,1
60,0,-7.1556122846919,0.466491350393303,15.9960940085374,21.378144535511,7.6221036350852,15.5296026581441,7.1556122846919,1
61,0,-3.66279029807798,2.45680587190149,17.8635451869346,21.0445245692514,6.11959616997946,15.4067393150332,3.66279029807798,1
62,0,-4.04431272021718,0.607565253240239,20.0723913583227,30.0705872543365,4.65187797345742,19.4648261050824,4.04431272021718,1
63,0,-4.44411609181764,2.36276036242772,17.2605265050879,28.1418600324734,6.80687645424536,14.8977661426602,4.44411609181764,1
64,0,-5.80466153446831,0.787852180768724,15.7648012810087,27.9719600625944,6.59251371523704,14.97694910024,5.80466153446831,1
65,0,-5.11354145045999,0.918352524123923,18.4219314374888,25.2164685376632,6.03189397458392,17.5035789133649,5.11354145045999,1
66,0,-4.41349486487542,0.76662104563084,12.5107922878761,28.3696072225699,5.18011591050626,11.7441712422453,4.41349486487542,1
67,0,-6.09748479963233,-0.812051820372201,14.8037208963226,25.7608190952607,5.28543297926012,15.6157727166948,6.09748479963233,1
68,0,-5.4133338241135,3.19349533595226,16.2383035047292,31.0795958337842,8.60682916006576,13.044808168777,5.4133338241135,1
69,0,-5.46781611911036,-1.08392008149828,16.195586256307,23.3326070883314,4.38389603761207,17.2795063378053,5.46781611911036,1
70,0,-5.36882633099283,-0.507320159337748,13.6280514277849,16.4892027566138,4.86150617165508,14.1353715871227,5.36882633099283,1
71,0,-4.63733271790222,-0.0550157383186622,14.6226590227019,25.2127337964334,4.58231697958356,14.6776747610205,4.63733271790222,1
72,0,-5.32572980362296,-1.05876043816587,17.3462418413992,24.7709158380647,4.26696936545709,18.4050022795651,5.32572980362296,1
73,0,-4.95075161793794,1.68882535717639,14.6743274540411,20.9383135039203,6.63957697511433,12.9855020968647,4.95075161793794,1
74,0,-6.60814510267523,-1.46801422502423,13.2594574803443,17.1072231504246,5.14013087765099,14.7274717053686,6.60814510267523,1
75,0,-4.52761258571821,1.59211265665001,20.8508316743122,28.2448841119886,6.11972524236822,19.2587190176621,4.52761258571821,1
76,0,-4.45206085654584,1.69022011858012,19.7733206901418,26.0035789615344,6.14228097512596,18.0831005715617,4.45206085654584,1
77,0,-4.75903046525393,1.18239502258633,12.6290149026422,24.7666989409305,5.94142548784026,11.4466198800559,4.75903046525393,1
78,0,-4.44047195564847,2.11765722190888,16.6980918188547,27.650287304012,6.55812917755735,14.5804345969458,4.44047195564847,1
79,0,-5.00882810226039,2.68276940925075,16.8951125289123,25.1021173012812,7.69159751151114,14.2123431196616,5.00882810226039,1
80,0,-4.54743406269986,0.483671496426665,12.0045605166648,27.0913973666381,5.03110555912653,11.5208890202382,4.54743406269986,1
81,0,-5.3492240126819,1.90771646787809,20.4568698215432,27.7242663771372,7.25694048056,18.5491533536651,5.3492240126819,1
82,0,-4.89683096857228,0.0406666168135459,17.2163158624955,20.8844823625325,4.93749758538582,17.175649245682,4.89683096857228,1
83,0,-5.77675673690847,-0.0779264091079339,12.6400738623317,20.7594700999134,5.69883032780054,12.7180002714397,5.77675673690847,1
84,0,-4.05818319168039,2.06729259355718,18.3994226658006,25.8123670528694,6.12547578523756,16.3321300722434,4.05818319168039,1
85,0,-4.20096211024006,1.54740129262858,13.3684414451061,20.0916227732617,5.74836340286865,11.8210401524776,4.20096211024006,1
86,0,-4.12610144990215,2.3954364041341,19.7811877031534,24.5328155571528,6.52153785403625,17.3857512990193,4.12610144990215,1
87,0,-4.40919803267134,2.89774406837229,19.4891990924868,27.1263872188609,7.30694210104363,16.5914550241145,4.40919803267134,1
88,0,-4.99210084906183,0.0178669344415399,15.3612797824273,27.8546633346567,5.00996778350337,15.3434128479858,4.99210084906183,1
89,0,-5.85456861726113,-0.159516837648819,18.72567960093,19.7508658021946,5.69505177961231,18.8851964385789,5.85456861726113,1
90,0,-4.57041383726868,1.25369248233537,17.5387550054315,29.4727639240308,5.82410631960405,16.2850625230962,4.57041383726868,1
91,0,-4.49303291437993,1.36189292289967,16.1248469898104,23.7838389726955,5.8549258372796,14.7629540669107,4.49303291437993,1
92,0,-5.90163501990359,-0.744837710800637,11.5967531819693,27.4217041254492,5.15679730910295,12.3415908927699,5.90163501990359,1
93,0,-5.55961944654397,-0.33747305731131,12.7560497398306,26.9826921031234,5.22214638923266,13.0935227971419,5.55961944654397,1
94,0,-5.9449929509801,-1.16213047835529,13.5658821019169,32.1965409625805,4.78286247262481,14.7280125802722,5.9449929509801,1
95,0,-4.96476512090513,0.997440684096073,17.0714923149155,26.4645974278064,5.9622058050012,16.0740516308194,4.96476512090513,1
96,0,-4.36295562634129,1.39828275285791,14.8911917674276,25.8987964696618,5.7612383791992,13.4929090145697,4.36295562634129,1
97,0,-5.37361007941406,1.00210118573036,15.0481241851258,26.6456007073227,6.37571126514442,14.0460229993955,5.37361007941406,1
98,0,-4.62063025236023,-0.432041512474275,12.6617892067696,20.9289922303091,4.18858873988595,13.0938307192438,4.62063025236023,1
99,0,-5.2570941497514,-0.239830384645847,17.1738051960256,22.6993050102339,5.01726376510555,17.4136355806714,5.2570941497514,1
100,0,-3.36505398603069,1.50483519784353,15.795673855564,25.1980828908639,4.86988918387422,14.2908386577205,3.36505398603069,1
101,0,-4.19596608730731,2.37178625276386,21.5803552534079,24.1917944730022,6.56775234007117,19.208569000644,4.19596608730731,1
102,0,-4.04471835845227,2.19108433045161,17.8822035883094,26.3200153638393,6.23580268890388,15.6911192578578,4.04471835845227,1
103,0,-4.6187923561806,1.0921406189615,17.6912003273278,27.1467719257553,5.7109329751421,16.5990597083663,4.6187923561806,1
104,0,-6.1762920960556,-0.875646168813168,11.702841798488,25.9828469692608,5.30064592724244,12.5784879673012,6.1762920960556,1
105,0,-5.00674651031141,0.355602397391651,15.9172969753356,26.492592025082,5.36234890770306,15.561694577944,5.00674651031141,1
106,0,-5.27110581368294,0.971689946413012,15.0324362142163,23.4454061728431,6.24279576009595,14.0607462678032,5.27110581368294,1
107,0,-4.43828108072951,1.3814155057785,14.0301872827409,28.1910309353508,5.81969658650801,12.6487717769624,4.43828108072951,1
108,0,-4.85319884871374,0.287434680145698,15.4395052767203,23.6625351707146,5.14063352885943,15.1520705965746,4.85319884871374,1
109,0,-4.25288622296003,2.31590181778862,14.1817798737769,41.4306739805996,6.56878804074865,11.8658780559883,4.25288622296003,1
110,0,-4.23396201853899,2.64149759243864,19.1306941354459,23.6902206895499,6.87545961097763,16.4891965430072,4.23396201853899,1
111,0,-3.89099683548537,1.35851567175955,16.0431914354381,24.6820902004727,5.24951250724492,14.6846757636786,3.89099683548537,1
112,0,-3.9342836570273,4.48119650542147,18.9018578185887,22.7065031748397,8.41548016244877,14.4206613131673,3.9342836570273,1
113,0,-6.7480740288219,1.69807076125936,18.1575156569149,21.6618918706653,8.44614479008126,16.4594448956556,6.7480740288219,1
114,0,-4.05541968687117,1.87210861474537,17.5490539760034,21.5246192076943,5.92752830161654,15.676945361258,4.05541968687117,1
115,0,-5.1870071830456,0.178658478456287,14.9869547124897,24.0040739670677,5.36566566150189,14.8082962340334,5.1870071830456,1
116,0,-3.2088300319238,2.45094801328853,18.0540671174924,26.5945276188897,5.65977804521234,15.6031191042039,3.2088300319238,1
117,0,-4.95693259212318,1.12247925158295,13.3683972161945,21.1668716190027,6.07941184370613,12.2459179646115,4.95693259212318,1
118,0,-5.03217940499036,1.91758495438051,16.5672719661871,22.7465176251709,6.94976435937087,14.6496870118066,5.03217940499036,1
119,0,-5.16937753395577,1.27249542306177,16.013441847453,26.3452397601947,6.44187295701753,14.7409464243912,5.16937753395577,1
120,0,-6.25842295569257,-1.89179558463188,13.6317052786236,23.3235713161248,4.36662737106069,15.5235008632555,6.25842295569257,1
121,0,-4.41406867483428,1.641746006002,18.8454970673413,37.6539415305795,6.05581468083628,17.2037510613393,4.41406867483428,1
122,0,-4.53269465840135,1.24223703410149,16.4779219416677,25.0923337052316,5.77493169250283,15.2356849075663,4.53269465840135,1
123,0,-4.65900199432,1.90397090462374,22.5261590422597,26.2211938985897,6.56297289894374,20.622188137636,4.65900199432,1
124,0,-6.52148267163304,-0.23564134907391,15.0856508005864,24.7492355198771,6.28584132255913,15.3212921496603,6.52148267163304,1
125,0,-5.07860319257586,2.47280774879438,17.1565584207694,22.4472549357685,7.55141094137024,14.6837506719751,5.07860319257586,1
126,0,-4.24879182252806,1.42186002509396,14.6123358434271,23.7240726871302,5.67065184762201,13.1904758183332,4.24879182252806,1
127,0,-5.68015501731441,1.56432352752395,15.4859533678144,25.9375685948953,7.24447854483837,13.9216298402904,5.68015501731441,1
128,0,-4.87152564903144,0.219608734244424,20.7246680444433,27.3640433835252,5.09113438327586,20.5050593101989,4.87152564903144,1
129,0,-4.49875582671429,0.336692466960907,14.00624730905,23.62448317413,4.8354482936752,13.6695548420891,4.49875582671429,1
130,0,-3.7674626504314,2.64536756635386,15.813816556488,23.6487992091554,6.41283021678526,13.1684489901342,3.7674626504314,1
131,0,-4.76386494164757,1.73979484048841,22.5684659711875,17.7743159036996,6.50365978213597,20.8286711306991,4.76386494164757,1
132,0,-3.96729314088793,1.08894586170728,18.2205006640505,24.5810459204792,5.0562390025952,17.1315548023432,3.96729314088793,1
133,0,-4.95256703731884,2.44745418530634,16.2105797853357,27.408085901329,7.40002122262518,13.7631256000293,4.95256703731884,1
134,0,-5.49999815203262,-0.352436546510745,13.9308828449736,25.2916965356446,5.14756160552188,14.2833193914844,5.49999815203262,1
135,0,-4.81638092571907,1.55615436485188,17.5255331852116,27.2371653879245,6.37253529057095,15.9693788203597,4.81638092571907,1
136,0,-5.70188211080224,-0.92457839359409,17.2697130288446,25.4415728845379,4.77730371720815,18.1942914224387,5.70188211080224,1
137,0,-5.56531230292304,-0.142369388530518,16.024371586729,21.6574161170863,5.42294291439252,16.1667409752595,5.56531230292304,1
138,0,-4.35861767494714,3.79070592966924,16.4939455079006,18.8001177881267,8.14932360461638,12.7032395782314,4.35861767494714,1
139,0,-5.10528424720518,0.261263744242767,11.2088435723633,19.9937093309934,5.36654799144794,10.9475798281205,5.10528424720518,1
140,0,-5.01421738018875,0.242363868754532,17.5814479569034,27.187691142186,5.25658124894329,17.3390840881488,5.01421738018875,1
141,0,-4.52685319897552,2.13374849837709,15.707151667828,30.6143335102616,6.66060169735262,13.5734031694509,4.52685319897552,1
142,0,-4.82267786322126,2.32771728373154,16.9454318833482,28.1228647402924,7.15039514695281,14.6177145996166,4.82267786322126,1
143,0,-4.74244715426565,0.876873457172262,17.6950109134031,26.4281040504386,5.61932061143791,16.8181374562309,4.74244715426565,1
144,0,-4.38077221698541,1.50514780332196,15.477814007186,28.7541501453405,5.88592002030736,13.9726662038641,4.38077221698541,1
145,0,-4.55145560147867,1.90216880102694,14.3285644211871,26.4955779748084,6.45362440250561,12.4263956201602,4.55145560147867,1
146,0,-4.68453244784035,0.780057474120837,17.2707931921794,32.1004308652399,5.46458992196119,16.4907357180586,4.68453244784035,1
147,0,-4.23093955838693,0.729281889834525,17.4478869682401,32.0850709230225,4.96022144822145,16.7186050784056,4.23093955838693,1
148,0,-6.14163440360169,-0.924473413407445,13.7835665020379,28.2323933453855,5.21716099019425,14.7080399154453,6.14163440360169,1
149,0,-5.05329582956655,0.726333416249353,16.0041369556492,19.1311177724729,5.7796292458159,15.2778035393998,5.05329582956655,1
150,0,-4.91240762958578,1.64624084244035,20.7083917554134,27.5915918047386,6.55864847202613,19.062150912973,4.91240762958578,1
151,0,-5.941158248673,-0.304280339778702,13.4873981652717,22.0227156155908,5.6368779088943,13.7916785050504,5.941158248673,1
152,0,-5.57515123876063,-0.583139806103661,12.2376877802064,23.1692663033262,4.99201143265697,12.8208275863101,5.57515123876063,1
153,0,-5.36521577784892,-0.120828541416146,14.7038511649868,18.7914630217411,5.24438723643278,14.824679706403,5.36521577784892,1
154,0,-4.31075674320901,1.3133520086278,13.7400944009853,30.8615318656279,5.62410875183681,12.4267423923575,4.31075674320901,1
155,0,-4.95668901110855,0.0961892004413194,17.9275579194426,26.5884993519198,5.05287821154987,17.8313687190013,4.95668901110855,1
156,0,-6.23763441619279,-0.353554275628216,15.1518146352161,23.8227263558364,5.88408014056457,15.5053689108443,6.23763441619279,1
157,0,-4.47900807960472,2.38140953216538,16.9365639609476,17.998962725392,6.8604176117701,14.5551544287822,4.47900807960472,1
158,0,-5.05585535262034,-0.314128315365595,13.0845055255755,26.0533969959305,4.74172703725474,13.3986338409411,5.05585535262034,1
159,0,-5.84286486102978,0.588344987626726,14.5625760842908,27.2432348881669,6.4312098486565,13.9742310966641,5.84286486102978,1
160,0,-4.99182906865429,-0.0556567094475522,15.0520466320854,26.1171309033125,4.93617235920674,15.107703341533,4.99182906865429,1
161,0,-5.79520790977871,-0.333788701378051,12.8422901362026,28.5310587238004,5.46141920840066,13.1760788375807,5.79520790977871,1
162,0,-5.22268757587536,0.659685269372043,13.8043348447388,23.6049344715571,5.8823728452474,13.1446495753667,5.22268757587536,1
163,0,-5.23307126107802,0.539527034416581,20.1695754284637,27.0879711683222,5.7725982954946,19.6300483940471,5.23307126107802,1
164,0,-4.47842429679072,1.9992923266643,13.7538807990238,22.8723782990342,6.47771662345502,11.7545884723595,4.47842429679072,1
165,0,-5.97432780806592,0.182651252521003,16.2926316376654,28.720878909339,6.15697906058693,16.1099803851444,5.97432780806592,1
166,0,-5.46668885669453,-0.172958277405209,11.8014858755405,38.803099851266,5.29373057928932,11.9744441529457,5.46668885669453,1
167,0,-5.376020355664,-0.167653008121751,12.534445603509,20.9540527444237,5.20836734754225,12.7020986116308,5.376020355664,1
168,0,-5.37879709448917,-0.253005548476259,14.9212699344988,21.1533742550801,5.12579154601291,15.174275482975,5.37879709448917,1
169,0,-5.64012191985432,-0.40189258558066,14.5625999895468,22.4325487573351,5.23822933427366,14.9644925751275,5.64012191985432,1
170,0,-3.85981943748138,2.94192877196142,19.9546381018669,24.4236651505257,6.8017482094428,17.0127093299055,3.85981943748138,1
171,0,-5.22957986076065,1.29640732965939,15.4903544711287,28.7541560440083,6.52598719042004,14.1939471414693,5.22957986076065,1
172,0,-4.42683323773517,1.84218523476406,18.5458991455454,20.9122233463361,6.26901847249924,16.7037139107814,4.42683323773517,1
173,0,-5.1237009354143,0.848949216188077,19.7674240531842,20.4540457418463,5.97265015160237,18.9184748369961,5.1237009354143,1
174,0,-5.71064903335601,0.530246349210993,13.6834632997958,25.8922437549637,6.24089538256701,13.1532169505848,5.71064903335601,1
175,0,-4.49117543568136,1.67836225157469,15.3920424290505,21.9857019642527,6.16953768725605,13.7136801774758,4.49117543568136,1
176,0,-4.88142293891917,0.470315831834947,12.6265532597406,24.1491279483026,5.35173877075412,12.1562374279056,4.88142293891917,1
177,0,-3.9505906190315,2.5296561552775,16.6988227752599,23.1788268168801,6.480246774309,14.1691666199824,3.9505906190315,1
178,0,-4.74717849601811,0.824051211537339,13.929235235152,23.3860789014876,5.57122970755545,13.1051840236146,4.74717849601811,1
179,0,-4.94439599954301,2.70997143622407,16.6445442417981,25.3465929760456,7.65436743576709,13.934572805574,4.94439599954301,1
180,0,-3.77772220053383,2.05256458767312,16.5934176217783,21.8296342628405,5.83028678820695,14.5408530341052,3.77772220053383,1
181,0,-6.25667774939847,-0.461799459210425,15.0192925973344,26.9307863877872,5.79487829018804,15.4810920565449,6.25667774939847,1
182,0,-4.59004381276801,1.96106244174362,20.0953791244956,29.0955069712834,6.55110625451164,18.134316682752,4.59004381276801,1
183,0,-4.9919959602647,0.57949078567848,19.8664702060849,29.7691724133812,5.57148674594318,19.2869794204064,4.9919959602647,1
184,0,-5.7086667125898,-0.0326592753490864,12.1387539493455,20.4246261458299,5.67600743724072,12.1714132246946,5.7086667125898,1
185,0,-6.81517421593119,-0.999828443714491,13.3491054657889,29.6446893588335,5.8153457722167,14.3489339095033,6.81517421593119,1
186,0,-4.92057744620462,1.63402573371119,12.3533450979429,28.2048470555299,6.55460317991581,10.7193193642317,4.92057744620462,1
187,0,-5.07884050508488,3.1667108505257,19.2421681808038,27.1315903622711,8.24555135561058,16.0754573302781,5.07884050508488,1
188,0,-3.97964051849737,2.5235685412911,21.9723813543113,24.6265232625393,6.50320905978847,19.4488128130202,3.97964051849737,1
189,0,-4.93427470788748,0.386392618797987,11.8076509128868,27.3204722752929,5.32066732668547,11.4212582940889,4.93427470788748,1
190,0,-6.26589045917364,-0.801396899783905,13.0013902699809,19.318315946866,5.46449355938974,13.8027871697648,6.26589045917364,1
191,0,-4.81774864913641,-0.481786508448987,12.2787473551124,19.5076271637404,4.33596214068742,12.7605338635614,4.81774864913641,1
192,0,-7.23347357649514,-1.11130744846601,14.0864343380672,24.5813918557362,6.12216612802913,15.1977417865332,7.23347357649514,1
193,0,-6.10798337916121,1.22115421000785,16.6482181047436,29.0876731130598,7.32913758916906,15.4270638947358,6.10798337916121,1
194,0,-4.82039714933063,0.796478182107224,17.1925121618017,28.4296328944631,5.61687533143785,16.3960339796945,4.82039714933063,1
195,0,-5.10676988410557,0.502820600009848,12.8835970708861,29.2527699853217,5.60959048411541,12.3807764708762,5.10676988410557,1
196,0,-4.61067639394309,2.99536241121484,15.7328255919522,24.6368516519538,7.60603880515794,12.7374631807374,4.61067639394309,1
197,0,-4.20729206706352,1.09410316706659,14.9044321931039,25.3809099004522,5.30139523413011,13.8103290260373,4.20729206706352,1
198,0,-5.66591212582161,1.06754644446213,13.3070551076575,21.3050812799906,6.73345857028374,12.2395086631954,5.66591212582161,1
199,0,-4.99125468696701,0.549569897391019,15.6139511193724,21.9962218348343,5.54082458435803,15.0643812219814,4.99125468696701,1
200,0,-4.70925431342149,1.01832668392922,17.3583549620356,21.3112554454027,5.7275809973507,16.3400282781064,4.70925431342149,1
201,0,-5.62389529142563,0.843278736010477,12.7416274955287,24.1899005120166,6.4671740274361,11.8983487595183,5.62389529142563,1
202,0,-4.24736784401209,3.47332654535981,16.5847236312946,39.1070222681262,7.7206943893719,13.1113970859348,4.24736784401209,1
203,0,-4.83724263072124,-0.346935495358915,10.8383638300437,23.2887793535947,4.49030713536232,11.1852993254026,4.83724263072124,1
204,0,-4.92529775351742,1.27416366535504,14.9572680507772,25.788529549619,6.19946141887246,13.6831043854221,4.92529775351742,1
205,0,-5.55107451097681,1.09853566640442,14.2292293704629,31.1595051448127,6.64961017738123,13.1306937040585,5.55107451097681,1
206,0,-3.024109210144,2.55409670908903,17.312123560171,31.1401300623409,5.57820591923303,14.758026851082,3.024109210144,1
207,0,-4.57903749752502,1.06705981054766,16.8100804405584,21.7241213636385,5.64609730807268,15.7430206300107,4.57903749752502,1
208,0,-4.20290903296602,0.742538746400825,17.2184783233367,27.3817936894954,4.94544777936685,16.4759395769359,4.20290903296602,1
209,0,-6.32147403857528,-0.0587165838382804,14.7374237904019,27.5295105380848,6.262757454737,14.7961403742402,6.32147403857528,1
210,0,-4.6129599436313,1.62839252006192,12.9297777854936,28.4790076003008,6.24135246369322,11.3013852654317,4.6129599436313,1
211,0,-6.39727097464647,-0.405790165846705,16.8290484311473,22.0357508456342,5.99148080879977,17.234838596994,6.39727097464647,1
212,0,-3.59708819039409,2.91016914278656,18.4807144641387,22.7018688197082,6.50725733318066,15.5705453213522,3.59708819039409,1
213,0,-4.01830023811735,0.984795498581893,17.2057004231169,29.1676171018817,5.00309573669924,16.220904924535,4.01830023811735,1
214,0,-4.93565353118796,1.08994083893445,15.8442035950589,18.1315694831162,6.02559437012242,14.7542627561244,4.93565353118796,1
215,0,-3.93778753888234,1.5407763156492,15.9122020800649,29.3289754781628,5.47856385453153,14.3714257644157,3.93778753888234,1
216,0,-4.84631378081987,-0.999725520642605,13.3318090999794,20.785300370999,3.84658826017726,14.3315346206221,4.84631378081987,1
217,0,-6.32408512571838,1.07919450188644,12.986076287157,22.9592005533026,7.40327962760482,11.9068817852705,6.32408512571838,1
218,0,-5.20549006143983,1.90868372232486,20.4406232555871,27.5184086632146,7.11417378376469,18.5319395332622,5.20549006143983,1
219,0,-4.74751909879471,-0.352078288335584,12.5154222320863,26.3487358388766,4.39544081045912,12.8675005204219,4.74751909879471,1
220,0,-6.4994733559065,-0.650075221510098,13.5129400033165,23.0044370176737,5.8493981343964,14.1630152248266,6.4994733559065,1
221,0,-4.43576431259453,1.4373078356606,15.4612117964813,28.4329121770634,5.87307214825513,14.0239039608207,4.43576431259453,1
